53Z.9E8,0.09,0.02,0.36
53Z.93T,0.09,0.02,0.36
53Z.45Z,0.09,0.02,0.35
53Z.90T,0.15,0.04,0.48
53Z.4J4,0.09,0.02,0.36
53Z.2G2,0.09,0.02,0.36
53Z.47Z,0.22,0.07,0.59
53Z.2G3,0.09,0.02,0.36
53Z.4C9,0.09,0.02,0.36
53Z.1G0,0.09,0.02,0.36
53Z.1I5,0.09,0.02,0.36
53Z.1K2,0.09,0.02,0.36
53Z.1B0,0.09,0.02,0.36
53Z.3H0,0.09,0.02,0.36
53Z.T03,0.09,0.02,0.36
53Z.4C5,0.09,0.02,0.36
53Z.3D9,0.09,0.02,0.36
53Z.98J,0.1,0.02,0.37
53Z.85T,0.1,0.02,0.37
53Z.1G4,0.15,0.04,0.48
53Z.51Z,0.09,0.02,0.36
53Z.1I6,0.09,0.02,0.36
53Z.51A,0.1,0.02,0.37
53Z.98K,0.22,0.07,0.58
53Z.12E,0.09,0.02,0.36
53Z.61R,0.09,0.02,0.36
53Z.73V,0.12,0.02,0.47
53Z.18I,0.09,0.02,0.35
53Z.12O,0.09,0.02,0.36
53Z.77I,0.09,0.02,0.36
53Z.81O,0.09,0.02,0.36
53Z.33T,0.1,0.02,0.37
53Z.25R,0.09,0.02,0.36
53Z.3J7,0.1,0.02,0.37
53Z.32Z,0.1,0.02,0.37
53Z.4E2,0.09,0.02,0.36
53Z.0G1,0.09,0.02,0.36
53Z.5E6,0.1,0.02,0.37
53Z.1B1,0.1,0.02,0.37
53Z.0I9,0.09,0.02,0.36
53Z.06O,0.11,0.02,0.42
53Z.5I3,0.11,0.02,0.42
53Z.2F8,0.09,0.02,0.36
53Z.3B9,0.09,0.02,0.36
53Z.19T,0.09,0.02,0.36
53Z.4G8,0.09,0.02,0.36
53Z.3I6,0.09,0.02,0.36
53Z.0J4,0.09,0.02,0.36
53Z.3I9,0.1,0.02,0.37
53Z.0E3,0.09,0.02,0.36
53Z.7A2,0.09,0.02,0.36
53Z.73S,0.11,0.02,0.41
53Z.7F5,0.09,0.02,0.36
53Z.04T,0.1,0.02,0.37
53Z.1F2,0.1,0.02,0.38
53Z.5J1,0.11,0.02,0.41
53Z.9E3,0.11,0.02,0.45
53Z.36V,0.11,0.02,0.41
53Z.3I5,0.11,0.02,0.45
53Z.9I9,0.09,0.02,0.36
53Z.8D8,0.1,0.02,0.37
53Z.5B0,0.1,0.02,0.37
53Z.4D3,0.09,0.02,0.36
53Z.28B,0.11,0.02,0.44
53Z.5I5,0.09,0.02,0.35
53Z.7G1,0.1,0.02,0.38
53Z.8A9,0.1,0.02,0.38
53Z.30Z,0.12,0.02,0.51
53Z.9D7,0.13,0.02,0.53
53Z.2H6,0.14,0.02,0.61
53Z.17K,0.14,0.02,0.56
53Z.60E,0.14,0.02,0.61
53Z.2C9,0.13,0.02,0.52
1G1.15E,0.1,0.02,0.37
1G1.0K0,0.1,0.02,0.37
1G1.78I,0.09,0.02,0.36
1G1.5E8,0.1,0.02,0.37
1G1.7C4,0.1,0.02,0.37
1G1.52Z,0.09,0.02,0.36
1G1.2I3,0.1,0.02,0.37
1G1.1G6,0.1,0.02,0.37
1G1.13H,0.1,0.02,0.37
1G1.1I7,0.16,0.04,0.48
1G1.9E8,0.1,0.02,0.37
1G1.93T,0.1,0.02,0.37
1G1.45Z,0.09,0.02,0.36
1G1.90T,0.1,0.02,0.37
1G1.4J4,0.1,0.02,0.37
1G1.2G2,0.1,0.02,0.37
1G1.47Z,0.1,0.02,0.37
1G1.2G3,0.1,0.02,0.37
1G1.4C9,0.1,0.02,0.37
1G1.1G0,0.1,0.02,0.37
1G1.1I5,0.1,0.02,0.37
1G1.1K2,0.1,0.02,0.37
1G1.1B0,0.1,0.02,0.37
1G1.3H0,0.16,0.04,0.48
1G1.T03,0.09,0.02,0.36
1G1.4C5,0.1,0.02,0.37
1G1.3D9,0.1,0.02,0.37
1G1.98J,0.1,0.02,0.37
1G1.85T,0.1,0.02,0.37
1G1.1G4,0.1,0.02,0.37
1G1.51Z,0.15,0.04,0.48
1G1.1I6,0.1,0.02,0.37
1G1.51A,0.1,0.02,0.37
1G1.98K,0.09,0.02,0.36
1G1.12E,0.09,0.02,0.36
1G1.61R,0.1,0.02,0.37
1G1.73V,0.12,0.02,0.48
1G1.18I,0.15,0.04,0.47
1G1.12O,0.16,0.04,0.48
1G1.77I,0.22,0.07,0.59
1G1.81O,0.1,0.02,0.37
1G1.33T,0.1,0.02,0.37
1G1.25R,0.1,0.02,0.37
1G1.3J7,0.1,0.02,0.37
1G1.32Z,0.1,0.02,0.37
1G1.4E2,0.1,0.02,0.37
1G1.0G1,0.1,0.02,0.37
1G1.5E6,0.3,0.1,0.72
1G1.1B1,0.1,0.02,0.37
1G1.0I9,0.1,0.02,0.37
1G1.06O,0.11,0.02,0.43
1G1.5I3,0.11,0.02,0.43
1G1.2F8,0.09,0.02,0.36
1G1.3B9,0.09,0.02,0.36
1G1.19T,0.1,0.02,0.37
1G1.4G8,0.09,0.02,0.36
1G1.3I6,0.1,0.02,0.37
1G1.0J4,0.1,0.02,0.37
1G1.3I9,0.1,0.02,0.37
1G1.0E3,0.09,0.02,0.36
1G1.7A2,0.09,0.02,0.36
1G1.73S,0.11,0.02,0.42
1G1.7F5,0.1,0.02,0.37
1G1.04T,0.1,0.02,0.37
1G1.1F2,0.1,0.02,0.39
1G1.5J1,0.11,0.02,0.42
1G1.9E3,0.11,0.02,0.46
1G1.36V,0.11,0.02,0.42
1G1.3I5,0.11,0.02,0.46
1G1.9I9,0.1,0.02,0.37
1G1.8D8,0.37,0.14,0.82
1G1.5B0,0.1,0.02,0.37
1G1.4D3,0.09,0.02,0.36
1G1.28B,0.11,0.02,0.45
1G1.5I5,0.09,0.02,0.36
1G1.7G1,0.1,0.02,0.39
1G1.8A9,0.1,0.02,0.39
1G1.30Z,0.13,0.02,0.52
1G1.9D7,0.13,0.02,0.54
1G1.2H6,0.15,0.02,0.62
1G1.17K,0.14,0.02,0.58
1G1.60E,0.15,0.02,0.62
1G1.2C9,0.13,0.02,0.53
15E.0K0,0.23,0.07,0.6
15E.78I,0.09,0.02,0.36
15E.5E8,0.1,0.02,0.37
15E.7C4,0.1,0.02,0.37
15E.52Z,0.09,0.02,0.36
15E.2I3,0.1,0.02,0.37
15E.1G6,0.16,0.04,0.48
15E.13H,0.1,0.02,0.37
15E.1I7,0.1,0.02,0.37
15E.9E8,0.1,0.02,0.37
15E.93T,0.1,0.02,0.37
15E.45Z,0.09,0.02,0.36
15E.90T,0.1,0.02,0.37
15E.4J4,0.1,0.02,0.37
15E.2G2,0.1,0.02,0.37
15E.47Z,0.1,0.02,0.37
15E.2G3,0.1,0.02,0.37
15E.4C9,0.16,0.04,0.48
15E.1G0,0.1,0.02,0.37
15E.1I5,0.1,0.02,0.37
15E.1K2,0.1,0.02,0.37
15E.1B0,0.1,0.02,0.37
15E.3H0,0.1,0.02,0.37
15E.T03,0.09,0.02,0.36
15E.4C5,0.1,0.02,0.37
15E.3D9,0.1,0.02,0.37
15E.98J,0.1,0.02,0.37
15E.85T,0.1,0.02,0.37
15E.1G4,0.1,0.02,0.37
15E.51Z,0.09,0.02,0.36
15E.1I6,0.1,0.02,0.37
15E.51A,0.1,0.02,0.37
15E.98K,0.09,0.02,0.36
15E.12E,0.51,0.22,1.01
15E.61R,0.16,0.04,0.48
15E.73V,0.12,0.02,0.48
15E.18I,0.09,0.02,0.36
15E.12O,0.1,0.02,0.37
15E.77I,0.1,0.02,0.37
15E.81O,0.1,0.02,0.37
15E.33T,0.1,0.02,0.37
15E.25R,0.1,0.02,0.37
15E.3J7,0.1,0.02,0.37
15E.32Z,0.1,0.02,0.37
15E.4E2,0.1,0.02,0.37
15E.0G1,0.1,0.02,0.37
15E.5E6,0.1,0.02,0.37
15E.1B1,0.1,0.02,0.37
15E.0I9,0.1,0.02,0.37
15E.06O,0.11,0.02,0.43
15E.5I3,0.11,0.02,0.43
15E.2F8,0.09,0.02,0.36
15E.3B9,0.09,0.02,0.36
15E.19T,0.1,0.02,0.37
15E.4G8,0.09,0.02,0.36
15E.3I6,0.1,0.02,0.37
15E.0J4,0.1,0.02,0.37
15E.3I9,0.1,0.02,0.37
15E.0E3,0.09,0.02,0.36
15E.7A2,0.09,0.02,0.36
15E.73S,0.11,0.02,0.42
15E.7F5,0.1,0.02,0.37
15E.04T,0.1,0.02,0.37
15E.1F2,0.1,0.02,0.39
15E.5J1,0.11,0.02,0.42
15E.9E3,0.11,0.02,0.46
15E.36V,0.11,0.02,0.42
15E.3I5,0.11,0.02,0.46
15E.9I9,0.1,0.02,0.37
15E.8D8,0.1,0.02,0.37
15E.5B0,0.1,0.02,0.37
15E.4D3,0.09,0.02,0.36
15E.28B,0.11,0.02,0.45
15E.5I5,0.09,0.02,0.36
15E.7G1,0.1,0.02,0.39
15E.8A9,0.1,0.02,0.39
15E.30Z,0.13,0.02,0.52
15E.9D7,0.13,0.02,0.54
15E.2H6,0.15,0.02,0.62
15E.17K,0.14,0.02,0.58
15E.60E,0.15,0.02,0.62
15E.2C9,0.13,0.02,0.53
0K0.78I,0.1,0.02,0.37
0K0.5E8,0.1,0.02,0.37
0K0.7C4,0.1,0.02,0.37
0K0.52Z,0.1,0.02,0.37
0K0.2I3,0.16,0.04,0.49
0K0.1G6,0.16,0.04,0.49
0K0.13H,0.1,0.02,0.37
0K0.1I7,0.1,0.02,0.37
0K0.9E8,0.16,0.04,0.49
0K0.93T,0.1,0.02,0.37
0K0.45Z,0.09,0.02,0.36
0K0.90T,0.3,0.1,0.71
0K0.4J4,0.1,0.02,0.37
0K0.2G2,0.1,0.02,0.37
0K0.47Z,0.1,0.02,0.37
0K0.2G3,0.1,0.02,0.37
0K0.4C9,0.1,0.02,0.37
0K0.1G0,0.1,0.02,0.37
0K0.1I5,0.1,0.02,0.37
0K0.1K2,0.1,0.02,0.37
0K0.1B0,0.1,0.02,0.37
0K0.3H0,0.1,0.02,0.37
0K0.T03,0.1,0.02,0.37
0K0.4C5,0.1,0.02,0.37
0K0.3D9,0.1,0.02,0.37
0K0.98J,0.1,0.02,0.37
0K0.85T,0.1,0.02,0.37
0K0.1G4,0.1,0.02,0.37
0K0.51Z,0.16,0.04,0.48
0K0.1I6,0.1,0.02,0.37
0K0.51A,0.1,0.02,0.37
0K0.98K,0.1,0.02,0.37
0K0.12E,0.1,0.02,0.37
0K0.61R,0.1,0.02,0.37
0K0.73V,0.12,0.02,0.48
0K0.18I,0.09,0.02,0.36
0K0.12O,0.1,0.02,0.37
0K0.77I,0.1,0.02,0.37
0K0.81O,0.1,0.02,0.37
0K0.33T,0.1,0.02,0.37
0K0.25R,0.1,0.02,0.37
0K0.3J7,0.1,0.02,0.37
0K0.32Z,0.1,0.02,0.37
0K0.4E2,0.1,0.02,0.37
0K0.0G1,0.1,0.02,0.37
0K0.5E6,0.1,0.02,0.38
0K0.1B1,0.1,0.02,0.37
0K0.0I9,0.1,0.02,0.37
0K0.06O,0.11,0.02,0.44
0K0.5I3,0.11,0.02,0.44
0K0.2F8,0.1,0.02,0.37
0K0.3B9,0.1,0.02,0.37
0K0.19T,0.1,0.02,0.37
0K0.4G8,0.1,0.02,0.37
0K0.3I6,0.1,0.02,0.37
0K0.0J4,0.1,0.02,0.37
0K0.3I9,0.1,0.02,0.37
0K0.0E3,0.1,0.02,0.37
0K0.7A2,0.1,0.02,0.37
0K0.73S,0.11,0.02,0.42
0K0.7F5,0.1,0.02,0.37
0K0.04T,0.1,0.02,0.37
0K0.1F2,0.1,0.02,0.39
0K0.5J1,0.11,0.02,0.42
0K0.9E3,0.12,0.02,0.46
0K0.36V,0.11,0.02,0.42
0K0.3I5,0.12,0.02,0.46
0K0.9I9,0.1,0.02,0.37
0K0.8D8,0.1,0.02,0.37
0K0.5B0,0.1,0.02,0.37
0K0.4D3,0.1,0.02,0.37
0K0.28B,0.11,0.02,0.46
0K0.5I5,0.09,0.02,0.36
0K0.7G1,0.1,0.02,0.39
0K0.8A9,0.1,0.02,0.39
0K0.30Z,0.13,0.02,0.53
0K0.9D7,0.13,0.02,0.54
0K0.2H6,0.15,0.02,0.64
0K0.17K,0.14,0.02,0.59
0K0.60E,0.15,0.02,0.64
0K0.2C9,0.13,0.02,0.54
78I.5E8,0.16,0.04,0.48
78I.7C4,0.36,0.14,0.8
78I.52Z,0.29,0.1,0.69
78I.2I3,0.09,0.02,0.36
78I.1G6,0.15,0.04,0.48
78I.13H,0.09,0.02,0.36
78I.1I7,0.09,0.02,0.36
78I.9E8,0.15,0.04,0.48
78I.93T,0.09,0.02,0.36
78I.45Z,0.09,0.02,0.35
78I.90T,0.09,0.02,0.36
78I.4J4,0.09,0.02,0.36
78I.2G2,0.09,0.02,0.36
78I.47Z,0.09,0.02,0.36
78I.2G3,0.09,0.02,0.36
78I.4C9,0.09,0.02,0.36
78I.1G0,0.09,0.02,0.36
78I.1I5,0.09,0.02,0.36
78I.1K2,0.09,0.02,0.36
78I.1B0,0.09,0.02,0.36
78I.3H0,0.09,0.02,0.36
78I.T03,0.09,0.02,0.36
78I.4C5,0.09,0.02,0.36
78I.3D9,0.09,0.02,0.36
78I.98J,0.1,0.02,0.37
78I.85T,0.1,0.02,0.37
78I.1G4,0.09,0.02,0.36
78I.51Z,0.09,0.02,0.36
78I.1I6,0.09,0.02,0.36
78I.51A,0.1,0.02,0.37
78I.98K,0.22,0.07,0.58
78I.12E,0.09,0.02,0.36
78I.61R,0.09,0.02,0.36
78I.73V,0.12,0.02,0.47
78I.18I,0.35,0.14,0.78
78I.12O,0.09,0.02,0.36
78I.77I,0.09,0.02,0.36
78I.81O,0.09,0.02,0.36
78I.33T,0.1,0.02,0.37
78I.25R,0.09,0.02,0.36
78I.3J7,0.1,0.02,0.37
78I.32Z,0.1,0.02,0.37
78I.4E2,0.09,0.02,0.36
78I.0G1,0.09,0.02,0.36
78I.5E6,0.1,0.02,0.37
78I.1B1,0.1,0.02,0.37
78I.0I9,0.09,0.02,0.36
78I.06O,0.11,0.02,0.42
78I.5I3,0.11,0.02,0.42
78I.2F8,0.09,0.02,0.36
78I.3B9,0.09,0.02,0.36
78I.19T,0.09,0.02,0.36
78I.4G8,0.09,0.02,0.36
78I.3I6,0.09,0.02,0.36
78I.0J4,0.09,0.02,0.36
78I.3I9,0.1,0.02,0.37
78I.0E3,0.09,0.02,0.36
78I.7A2,0.09,0.02,0.36
78I.73S,0.11,0.02,0.41
78I.7F5,0.09,0.02,0.36
78I.04T,0.1,0.02,0.37
78I.1F2,0.1,0.02,0.38
78I.5J1,0.11,0.02,0.41
78I.9E3,0.11,0.02,0.45
78I.36V,0.11,0.02,0.41
78I.3I5,0.11,0.02,0.45
78I.9I9,0.09,0.02,0.36
78I.8D8,0.1,0.02,0.37
78I.5B0,0.1,0.02,0.37
78I.4D3,0.09,0.02,0.36
78I.28B,0.11,0.02,0.44
78I.5I5,0.09,0.02,0.35
78I.7G1,0.1,0.02,0.38
78I.8A9,0.1,0.02,0.38
78I.30Z,0.12,0.02,0.51
78I.9D7,0.13,0.02,0.53
78I.2H6,0.14,0.02,0.61
78I.17K,0.14,0.02,0.56
78I.60E,0.14,0.02,0.61
78I.2C9,0.13,0.02,0.52
5E8.7C4,0.1,0.02,0.37
5E8.52Z,0.1,0.02,0.37
5E8.2I3,0.1,0.02,0.37
5E8.1G6,0.16,0.04,0.49
5E8.13H,0.1,0.02,0.37
5E8.1I7,0.1,0.02,0.37
5E8.9E8,0.1,0.02,0.37
5E8.93T,0.1,0.02,0.37
5E8.45Z,0.09,0.02,0.36
5E8.90T,0.1,0.02,0.37
5E8.4J4,0.1,0.02,0.37
5E8.2G2,0.1,0.02,0.37
5E8.47Z,0.1,0.02,0.37
5E8.2G3,0.1,0.02,0.37
5E8.4C9,0.1,0.02,0.37
5E8.1G0,0.1,0.02,0.37
5E8.1I5,0.1,0.02,0.37
5E8.1K2,0.1,0.02,0.37
5E8.1B0,0.1,0.02,0.37
5E8.3H0,0.1,0.02,0.37
5E8.T03,0.1,0.02,0.37
5E8.4C5,0.16,0.04,0.49
5E8.3D9,0.1,0.02,0.37
5E8.98J,0.1,0.02,0.37
5E8.85T,0.1,0.02,0.37
5E8.1G4,0.1,0.02,0.37
5E8.51Z,0.1,0.02,0.37
5E8.1I6,0.1,0.02,0.37
5E8.51A,0.1,0.02,0.37
5E8.98K,0.1,0.02,0.37
5E8.12E,0.1,0.02,0.37
5E8.61R,0.1,0.02,0.37
5E8.73V,0.12,0.02,0.48
5E8.18I,0.09,0.02,0.36
5E8.12O,0.1,0.02,0.37
5E8.77I,0.1,0.02,0.37
5E8.81O,0.1,0.02,0.37
5E8.33T,0.3,0.1,0.72
5E8.25R,0.1,0.02,0.37
5E8.3J7,0.1,0.02,0.37
5E8.32Z,0.1,0.02,0.37
5E8.4E2,0.1,0.02,0.37
5E8.0G1,0.1,0.02,0.37
5E8.5E6,0.1,0.02,0.38
5E8.1B1,0.1,0.02,0.37
5E8.0I9,0.1,0.02,0.37
5E8.06O,0.11,0.02,0.44
5E8.5I3,0.11,0.02,0.44
5E8.2F8,0.1,0.02,0.37
5E8.3B9,0.1,0.02,0.37
5E8.19T,0.1,0.02,0.37
5E8.4G8,0.1,0.02,0.37
5E8.3I6,0.1,0.02,0.37
5E8.0J4,0.1,0.02,0.37
5E8.3I9,0.1,0.02,0.37
5E8.0E3,0.1,0.02,0.37
5E8.7A2,0.1,0.02,0.37
5E8.73S,0.11,0.02,0.42
5E8.7F5,0.1,0.02,0.37
5E8.04T,0.1,0.02,0.37
5E8.1F2,0.1,0.02,0.39
5E8.5J1,0.11,0.02,0.42
5E8.9E3,0.12,0.02,0.46
5E8.36V,0.11,0.02,0.42
5E8.3I5,0.12,0.02,0.46
5E8.9I9,0.1,0.02,0.37
5E8.8D8,0.1,0.02,0.37
5E8.5B0,0.1,0.02,0.37
5E8.4D3,0.1,0.02,0.37
5E8.28B,0.11,0.02,0.46
5E8.5I5,0.09,0.02,0.36
5E8.7G1,0.1,0.02,0.39
5E8.8A9,0.1,0.02,0.39
5E8.30Z,0.13,0.02,0.53
5E8.9D7,0.13,0.02,0.54
5E8.2H6,0.15,0.02,0.64
5E8.17K,0.14,0.02,0.59
5E8.60E,0.15,0.02,0.64
5E8.2C9,0.13,0.02,0.54
7C4.52Z,0.09,0.02,0.36
7C4.2I3,0.1,0.02,0.37
7C4.1G6,0.16,0.04,0.48
7C4.13H,0.1,0.02,0.37
7C4.1I7,0.1,0.02,0.37
7C4.9E8,0.16,0.04,0.48
7C4.93T,0.1,0.02,0.37
7C4.45Z,0.09,0.02,0.36
7C4.90T,0.1,0.02,0.37
7C4.4J4,0.1,0.02,0.37
7C4.2G2,0.1,0.02,0.37
7C4.47Z,0.1,0.02,0.37
7C4.2G3,0.1,0.02,0.37
7C4.4C9,0.1,0.02,0.37
7C4.1G0,0.1,0.02,0.37
7C4.1I5,0.1,0.02,0.37
7C4.1K2,0.1,0.02,0.37
7C4.1B0,0.1,0.02,0.37
7C4.3H0,0.1,0.02,0.37
7C4.T03,0.09,0.02,0.36
7C4.4C5,0.16,0.04,0.48
7C4.3D9,0.1,0.02,0.37
7C4.98J,0.1,0.02,0.37
7C4.85T,0.1,0.02,0.37
7C4.1G4,0.1,0.02,0.37
7C4.51Z,0.15,0.04,0.48
7C4.1I6,0.1,0.02,0.37
7C4.51A,0.1,0.02,0.37
7C4.98K,0.09,0.02,0.36
7C4.12E,0.09,0.02,0.36
7C4.61R,0.1,0.02,0.37
7C4.73V,0.12,0.02,0.48
7C4.18I,0.09,0.02,0.36
7C4.12O,0.1,0.02,0.37
7C4.77I,0.1,0.02,0.37
7C4.81O,0.1,0.02,0.37
7C4.33T,0.1,0.02,0.37
7C4.25R,0.1,0.02,0.37
7C4.3J7,0.1,0.02,0.37
7C4.32Z,0.1,0.02,0.37
7C4.4E2,0.1,0.02,0.37
7C4.0G1,0.1,0.02,0.37
7C4.5E6,0.1,0.02,0.37
7C4.1B1,0.1,0.02,0.37
7C4.0I9,0.1,0.02,0.37
7C4.06O,0.11,0.02,0.43
7C4.5I3,0.11,0.02,0.43
7C4.2F8,0.09,0.02,0.36
7C4.3B9,0.09,0.02,0.36
7C4.19T,0.1,0.02,0.37
7C4.4G8,0.09,0.02,0.36
7C4.3I6,0.1,0.02,0.37
7C4.0J4,0.1,0.02,0.37
7C4.3I9,0.1,0.02,0.37
7C4.0E3,0.09,0.02,0.36
7C4.7A2,0.09,0.02,0.36
7C4.73S,0.11,0.02,0.42
7C4.7F5,0.1,0.02,0.37
7C4.04T,0.1,0.02,0.37
7C4.1F2,0.1,0.02,0.39
7C4.5J1,0.11,0.02,0.42
7C4.9E3,0.11,0.02,0.46
7C4.36V,0.11,0.02,0.42
7C4.3I5,0.11,0.02,0.46
7C4.9I9,0.1,0.02,0.37
7C4.8D8,0.1,0.02,0.37
7C4.5B0,0.1,0.02,0.37
7C4.4D3,0.09,0.02,0.36
7C4.28B,0.11,0.02,0.45
7C4.5I5,0.09,0.02,0.36
7C4.7G1,0.1,0.02,0.39
7C4.8A9,0.1,0.02,0.39
7C4.30Z,0.13,0.02,0.52
7C4.9D7,0.13,0.02,0.54
7C4.2H6,0.15,0.02,0.62
7C4.17K,0.14,0.02,0.58
7C4.60E,0.15,0.02,0.62
7C4.2C9,0.13,0.02,0.53
52Z.2I3,0.43,0.18,0.9
52Z.1G6,0.22,0.07,0.59
52Z.13H,0.09,0.02,0.36
52Z.1I7,0.09,0.02,0.36
52Z.9E8,0.09,0.02,0.36
52Z.93T,0.09,0.02,0.36
52Z.45Z,0.09,0.02,0.35
52Z.90T,0.09,0.02,0.36
52Z.4J4,0.29,0.1,0.69
52Z.2G2,0.09,0.02,0.36
52Z.47Z,0.09,0.02,0.36
52Z.2G3,0.09,0.02,0.36
52Z.4C9,0.09,0.02,0.36
52Z.1G0,0.09,0.02,0.36
52Z.1I5,0.09,0.02,0.36
52Z.1K2,0.09,0.02,0.36
52Z.1B0,0.09,0.02,0.36
52Z.3H0,0.09,0.02,0.36
52Z.T03,0.09,0.02,0.36
52Z.4C5,0.09,0.02,0.36
52Z.3D9,0.15,0.04,0.48
52Z.98J,0.1,0.02,0.37
52Z.85T,0.1,0.02,0.37
52Z.1G4,0.09,0.02,0.36
52Z.51Z,0.09,0.02,0.36
52Z.1I6,0.09,0.02,0.36
52Z.51A,0.1,0.02,0.37
52Z.98K,0.15,0.04,0.47
52Z.12E,0.09,0.02,0.36
52Z.61R,0.15,0.04,0.48
52Z.73V,0.12,0.02,0.47
52Z.18I,0.09,0.02,0.35
52Z.12O,0.09,0.02,0.36
52Z.77I,0.09,0.02,0.36
52Z.81O,0.09,0.02,0.36
52Z.33T,0.1,0.02,0.37
52Z.25R,0.09,0.02,0.36
52Z.3J7,0.1,0.02,0.37
52Z.32Z,0.1,0.02,0.37
52Z.4E2,0.09,0.02,0.36
52Z.0G1,0.09,0.02,0.36
52Z.5E6,0.1,0.02,0.37
52Z.1B1,0.1,0.02,0.37
52Z.0I9,0.09,0.02,0.36
52Z.06O,0.11,0.02,0.42
52Z.5I3,0.11,0.02,0.42
52Z.2F8,0.09,0.02,0.36
52Z.3B9,0.09,0.02,0.36
52Z.19T,0.09,0.02,0.36
52Z.4G8,0.09,0.02,0.36
52Z.3I6,0.09,0.02,0.36
52Z.0J4,0.09,0.02,0.36
52Z.3I9,0.1,0.02,0.37
52Z.0E3,0.09,0.02,0.36
52Z.7A2,0.09,0.02,0.36
52Z.73S,0.11,0.02,0.41
52Z.7F5,0.09,0.02,0.36
52Z.04T,0.1,0.02,0.37
52Z.1F2,0.1,0.02,0.38
52Z.5J1,0.11,0.02,0.41
52Z.9E3,0.11,0.02,0.45
52Z.36V,0.11,0.02,0.41
52Z.3I5,0.11,0.02,0.45
52Z.9I9,0.09,0.02,0.36
52Z.8D8,0.1,0.02,0.37
52Z.5B0,0.1,0.02,0.37
52Z.4D3,0.09,0.02,0.36
52Z.28B,0.11,0.02,0.44
52Z.5I5,0.09,0.02,0.35
52Z.7G1,0.1,0.02,0.38
52Z.8A9,0.1,0.02,0.38
52Z.30Z,0.12,0.02,0.51
52Z.9D7,0.13,0.02,0.53
52Z.2H6,0.14,0.02,0.61
52Z.17K,0.14,0.02,0.56
52Z.60E,0.14,0.02,0.61
52Z.2C9,0.13,0.02,0.52
2I3.1G6,0.1,0.02,0.37
2I3.13H,0.1,0.02,0.37
2I3.1I7,0.1,0.02,0.37
2I3.9E8,0.1,0.02,0.37
2I3.93T,0.1,0.02,0.37
2I3.45Z,0.09,0.02,0.36
2I3.90T,0.1,0.02,0.37
2I3.4J4,0.16,0.04,0.48
2I3.2G2,0.16,0.04,0.48
2I3.47Z,0.1,0.02,0.37
2I3.2G3,0.1,0.02,0.37
2I3.4C9,0.1,0.02,0.37
2I3.1G0,0.1,0.02,0.37
2I3.1I5,0.1,0.02,0.37
2I3.1K2,0.1,0.02,0.37
2I3.1B0,0.1,0.02,0.37
2I3.3H0,0.1,0.02,0.37
2I3.T03,0.09,0.02,0.36
2I3.4C5,0.1,0.02,0.37
2I3.3D9,0.1,0.02,0.37
2I3.98J,0.1,0.02,0.37
2I3.85T,0.1,0.02,0.37
2I3.1G4,0.16,0.04,0.48
2I3.51Z,0.15,0.04,0.48
2I3.1I6,0.1,0.02,0.37
2I3.51A,0.1,0.02,0.37
2I3.98K,0.09,0.02,0.36
2I3.12E,0.09,0.02,0.36
2I3.61R,0.1,0.02,0.37
2I3.73V,0.12,0.02,0.48
2I3.18I,0.09,0.02,0.36
2I3.12O,0.1,0.02,0.37
2I3.77I,0.1,0.02,0.37
2I3.81O,0.1,0.02,0.37
2I3.33T,0.1,0.02,0.37
2I3.25R,0.1,0.02,0.37
2I3.3J7,0.1,0.02,0.37
2I3.32Z,0.1,0.02,0.37
2I3.4E2,0.1,0.02,0.37
2I3.0G1,0.1,0.02,0.37
2I3.5E6,0.1,0.02,0.37
2I3.1B1,0.1,0.02,0.37
2I3.0I9,0.1,0.02,0.37
2I3.06O,0.11,0.02,0.43
2I3.5I3,0.11,0.02,0.43
2I3.2F8,0.09,0.02,0.36
2I3.3B9,0.09,0.02,0.36
2I3.19T,0.1,0.02,0.37
2I3.4G8,0.09,0.02,0.36
2I3.3I6,0.1,0.02,0.37
2I3.0J4,0.1,0.02,0.37
2I3.3I9,0.1,0.02,0.37
2I3.0E3,0.09,0.02,0.36
2I3.7A2,0.09,0.02,0.36
2I3.73S,0.11,0.02,0.42
2I3.7F5,0.1,0.02,0.37
2I3.04T,0.1,0.02,0.37
2I3.1F2,0.1,0.02,0.39
2I3.5J1,0.11,0.02,0.42
2I3.9E3,0.11,0.02,0.46
2I3.36V,0.11,0.02,0.42
2I3.3I5,0.11,0.02,0.46
2I3.9I9,0.1,0.02,0.37
2I3.8D8,0.1,0.02,0.37
2I3.5B0,0.1,0.02,0.37
2I3.4D3,0.09,0.02,0.36
2I3.28B,0.11,0.02,0.45
2I3.5I5,0.09,0.02,0.36
2I3.7G1,0.1,0.02,0.39
2I3.8A9,0.1,0.02,0.39
2I3.30Z,0.13,0.02,0.52
2I3.9D7,0.13,0.02,0.54
2I3.2H6,0.15,0.02,0.62
2I3.17K,0.14,0.02,0.58
2I3.60E,0.15,0.02,0.62
2I3.2C9,0.13,0.02,0.53
1G6.13H,0.1,0.02,0.37
1G6.1I7,0.1,0.02,0.37
1G6.9E8,0.16,0.04,0.48
1G6.93T,0.16,0.04,0.48
1G6.45Z,0.09,0.02,0.36
1G6.90T,0.16,0.04,0.48
1G6.4J4,0.1,0.02,0.37
1G6.2G2,0.1,0.02,0.37
1G6.47Z,0.1,0.02,0.37
1G6.2G3,0.1,0.02,0.37
